song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Right To It (with Ashe),60,175444,0.0857,0.687,0.611,0.0,1,0.301,-7.313,1,0.126,79.03399999999999,4,0.789
The Mother We Share,63,190160,0.0347,0.452,0.716,7.85e-06,1,0.294,-5.141,1,0.0313,174.037,4,0.317
Poison,69,212992,0.711,0.6890000000000001,0.3939999999999999,0.000905,2,0.0859,-10.102,0,0.065,117.489,3,0.382
Rewind,72,200411,0.25,0.6,0.769,0.0,7,0.109,-6.089,0,0.264,178.081,4,0.491
Purple Haze,71,170813,0.0087599999999999,0.5329999999999999,0.905,0.578,2,0.0698,-5.27,1,0.0754,108.9,4,0.486
Riot (See No Evil Dub),0,227079,0.000361,0.7490000000000001,0.967,0.718,6,0.0759,-6.49,0,0.0628,140.02,4,0.847
Hooptie // Drug,43,110654,0.00567,0.619,0.794,0.00244,10,0.483,-8.692,0,0.0703,117.999,4,0.536
Cotton Eye Joe,70,193133,0.012,0.727,0.8859999999999999,0.0124,9,0.0561,-8.092,0,0.0519,131.994,4,0.57
Eastside (with Halsey & Khalid),98,173799,0.555,0.56,0.68,0.0,6,0.1159999999999999,-7.648,0,0.321,89.391,4,0.319
Está Rico,83,215151,0.266,0.8170000000000001,0.74,0.0,11,0.0992,-4.566,0,0.283,130.04,4,0.674
The Walker,61,233133,0.00375,0.77,0.8009999999999999,0.00281,9,0.0515,-4.182,0,0.0336,130.76,4,0.725
Adding Up,54,206001,0.354,0.831,0.8390000000000001,0.0,0,0.268,-2.705,1,0.315,134.93200000000002,4,0.51
Song About You,71,190389,0.154,0.585,0.82,6.65e-06,2,0.0868,-3.212,1,0.0734,174.041,4,0.621
This Time,26,163201,0.00185,0.408,0.908,0.212,11,0.355,-4.6530000000000005,0,0.0625,84.01799999999999,4,0.484
I Love The Sound Of Breaking Glass,37,194920,0.129,0.7120000000000001,0.62,0.921,7,0.0989,-10.640999999999998,1,0.0334,107.521,4,0.918
不错过,36,194456,0.4579999999999999,0.731,0.413,0.0,11,0.1169999999999999,-7.317,1,0.0825,139.74200000000002,4,0.652
Sister Christian,57,302933,0.159,0.447,0.348,1.98e-06,5,0.0835,-16.199,1,0.039,177.356,4,0.2269999999999999
Rain,62,202517,0.00209,0.49,0.8640000000000001,0.0269,10,0.1689999999999999,-4.165,1,0.0308,128.047,4,0.0579
Pleasure,42,169248,0.39,0.691,0.402,3.31e-06,5,0.102,-9.397,0,0.0927,79.929,4,0.578
Murder On My Mind,80,268434,0.145,0.759,0.73,3.06e-06,0,0.11,-7.985,0,0.0516,115.007,4,0.74
Hey Brother,42,255093,0.0309,0.545,0.78,4.64e-05,7,0.0828,-4.867,0,0.0436,125.014,4,0.4579999999999999
You Say,83,274693,0.669,0.494,0.637,0.0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1
My One And Only Love,49,216706,0.8190000000000001,0.351,0.209,0.914,10,0.102,-23.533,0,0.0361,159.504,4,0.4479999999999999
Cobra,52,174639,0.0809,0.865,0.7909999999999999,5.19e-05,9,0.13,-5.449,1,0.259,133.048,4,0.158
The Scientist,86,309600,0.727,0.56,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999998,4,0.212
Human Nature,58,246040,0.498,0.628,0.409,0.00595,2,0.29,-14.348,1,0.0306,93.005,4,0.755
Sir Duke,71,234093,0.16,0.5760000000000001,0.579,0.0,6,0.0777,-9.628,1,0.0769,106.978,4,0.947
STARGAZING,91,270714,0.00947,0.487,0.789,4.05e-06,8,0.1889999999999999,-3.69,1,0.044,150.007,4,0.0564
Smoke Gets In Your Eyes - Single Version,45,158546,0.936,0.357,0.2689999999999999,8.98e-05,3,0.428,-9.981,1,0.0272,57.304,4,0.221
Ugly Heart,67,198306,0.019,0.65,0.7859999999999999,0.0,9,0.3229999999999999,-5.488,1,0.0463,124.96,4,0.446
Night Shift,74,172253,0.113,0.628,0.757,0.0,7,0.263,-3.5610000000000004,1,0.0281,96.016,4,0.727
Midnight Train To Memphis,62,222653,0.00148,0.281,0.929,0.0070799999999999,9,0.373,-7.638999999999999,1,0.11,178.02900000000002,3,0.636
Phantom Limb,46,287533,0.000585,0.515,0.871,0.0,9,0.0877,-4.113,1,0.0367,119.869,4,0.498
Down at the Twist and Shout,40,201146,0.452,0.5720000000000001,0.953,0.0,9,0.0313,-4.355,1,0.0625,192.304,4,0.972
To My Love - Tainy Remix,80,251773,0.129,0.764,0.59,0.00847,7,0.0851,-4.292,1,0.0395,99.996,4,0.281
Palace - Cover,58,229496,0.927,0.401,0.0427,7.8e-05,6,0.0984,-11.177,0,0.037,77.58800000000001,3,0.275
The Sweet Escape,32,246466,0.191,0.7559999999999999,0.77,0.0,1,0.178,-3.502,1,0.0343,119.961,4,0.73
Pyramids,45,197273,0.6579999999999999,0.7190000000000001,0.4579999999999999,1.31e-05,11,0.1,-11.558,0,0.223,108.044,4,0.175
Que Bueno Baila Usted,47,194720,0.841,0.491,0.6829999999999999,0.0172,5,0.41,-7.579,1,0.125,174.44400000000002,4,0.5539999999999999
Prendi (feat. Lirico En La Casa),42,183533,0.596,0.847,0.92,0.0311,6,0.152,-1.713,0,0.0689,117.99,4,0.7929999999999999
This Way,79,211204,0.6940000000000001,0.62,0.282,0.0,5,0.119,-10.533,0,0.0464,124.609,3,0.193
Body Like A Back Road,81,165386,0.4629999999999999,0.731,0.469,1.04e-06,5,0.103,-7.226,1,0.0326,98.963,4,0.631
SS,36,240081,0.0031,0.557,0.583,0.0,6,0.18,-7.082000000000001,1,0.0333,135.998,4,0.522
I Like Me Better,88,197436,0.535,0.752,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419
The Violence,8,228720,4.28e-05,0.29,0.928,9.97e-05,10,0.0822,-2.402,0,0.0586,184.052,4,0.588
Where Did The Angels Go,1,190120,4.17e-05,0.512,0.924,0.000362,7,0.312,-5.654,1,0.0488,122.049,4,0.514
Money Ain't a Thang,58,254253,0.0581,0.8540000000000001,0.738,0.0,6,0.106,-7.284,0,0.244,100.0,4,0.847
Hair,5,208253,0.0079,0.6920000000000001,0.8440000000000001,2.98e-05,7,0.6579999999999999,-4.347,1,0.0405,153.967,4,0.679
New York Raining,5,214640,0.032,0.6970000000000001,0.7659999999999999,0.0,6,0.122,-5.033,0,0.153,97.995,4,0.723
Collide - Acoustic Version,73,277000,0.8270000000000001,0.5820000000000001,0.253,2.95e-05,10,0.091,-11.43,1,0.0259,90.184,4,0.294
MIC Drop (feat. Desiigner) [Steve Aoki Remix],75,238726,0.0157,0.613,0.8420000000000001,0.0,10,0.23,-4.332,0,0.2189999999999999,169.917,4,0.645
Younger,76,222320,0.2019999999999999,0.745,0.477,0.0,11,0.12,-7.706,0,0.088,136.055,4,0.4539999999999999
All I Ever Wonder,34,209440,0.0208,0.563,0.603,4.38e-05,7,0.1689999999999999,-8.06,0,0.0299,94.582,4,0.365
AKWAABA,58,206829,0.0203,0.8809999999999999,0.862,0.113,2,0.0638,-4.974,1,0.0525,123.062,4,0.213
That's When I Reach For My Revolver,49,233573,0.0019399999999999,0.3,0.915,0.000338,4,0.147,-5.691,1,0.049,147.119,4,0.51
Fecha de Vencimiento,47,212584,0.593,0.8270000000000001,0.865,0.000312,9,0.1369999999999999,-3.714,1,0.0284,134.015,4,0.885
Like A G6,69,216893,0.0067599999999999,0.435,0.8370000000000001,0.0,3,0.1169999999999999,-8.126,1,0.449,124.913,4,0.778
Standing In the Way of Control,58,256399,0.00694,0.6970000000000001,0.919,0.0621,7,0.203,-6.174,1,0.0289999999999999,118.341,4,0.943
Madness,8,204426,5.539999999999999e-05,0.36,0.879,0.0,4,0.295,-4.988,0,0.0666,172.10299999999998,4,0.395
Angel From Montgomery,36,224186,0.541,0.617,0.421,0.00227,0,0.125,-14.231,1,0.0318,131.653,4,0.39
Different (feat. Yung Bans),0,151013,0.098,0.456,0.516,0.0,8,0.115,-10.512,1,0.4589999999999999,77.058,4,0.684
Nifsi Aoulhalak,32,259235,0.0004469999999999,0.6940000000000001,0.924,1.06e-06,6,0.0983,-3.495,0,0.0448,128.003,4,0.414
Panjareh,24,400280,0.905,0.2319999999999999,0.408,3.12e-05,4,0.108,-6.938,0,0.0342,175.357,3,0.142
Carry The Zero,57,343893,1.35e-05,0.264,0.812,0.108,4,0.0962,-5.651,1,0.031,94.095,4,0.4579999999999999
Anywhere - 2016 Remastered,41,247213,0.183,0.583,0.557,0.0,7,0.109,-6.045,0,0.27,125.888,4,0.856
Pizzazz,61,165786,0.6709999999999999,0.6920000000000001,0.752,0.0,7,0.1159999999999999,-5.112,0,0.1159999999999999,86.994,4,0.655
Could Be Love,67,163761,0.0303,0.775,0.875,0.0,4,0.312,-4.593,1,0.042,120.989,4,0.501
You Could Be Mine,1,343640,0.0119,0.353,0.982,0.3989999999999999,10,0.488,-5.652,0,0.128,150.908,4,0.346
Time Is Cold (Coffee House Version),53,188541,0.8959999999999999,0.602,0.275,0.0,10,0.155,-11.688,1,0.031,143.945,4,0.3429999999999999
The Promise,56,260836,0.276,0.427,0.62,0.0,5,0.125,-7.768,0,0.0332,145.658,4,0.3279999999999999
Album of the Year - Freestyle,77,138872,0.0805,0.705,0.816,0.0,10,0.476,-7.046,0,0.32,94.211,4,0.929
Who Hurt You?,61,231964,0.586,0.649,0.493,0.000167,11,0.0667,-7.645,0,0.11,104.542,4,0.2769999999999999
Good Intentions,49,167360,0.123,0.648,0.652,0.00039,9,0.1169999999999999,-8.156,0,0.0811,158.048,4,0.4639999999999999
Daylight,18,171333,0.0851,0.583,0.79,0.000387,9,0.11,-4.885,1,0.0319,103.286,4,0.7140000000000001
Parado no Bailão,77,171692,0.381,0.828,0.599,0.0,11,0.0775,-1.624,1,0.149,86.53299999999999,5,0.478
downforwhatever,44,190060,0.144,0.936,0.21,0.000117,6,0.0912,-8.355,0,0.3929999999999999,123.728,4,0.285
Living After Midnight,64,210133,0.0136,0.61,0.8240000000000001,1.75e-06,4,0.0606,-6.046,1,0.0534,134.99200000000002,4,0.8190000000000001
Hyperspace,46,196458,0.615,0.687,0.528,0.0,0,0.295,-11.274,0,0.2689999999999999,140.17600000000002,4,0.727
Bad Breath,28,167933,0.7659999999999999,0.7170000000000001,0.604,0.0101,5,0.0828,-8.984,1,0.0562,141.627,4,0.889
Samsara,66,211884,0.00598,0.489,0.6409999999999999,0.0201,11,0.122,-7.011,0,0.032,108.901,4,0.5870000000000001
151 Rum,77,156695,0.1989999999999999,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
Somebody - Ruhde Remix,55,219053,0.432,0.6729999999999999,0.662,1.99e-06,1,0.0951,-5.863,1,0.0319,104.038,4,0.1669999999999999
Shop Around,54,170760,0.8,0.5579999999999999,0.6859999999999999,0.0,7,0.815,-4.495,1,0.0289,132.075,4,0.8859999999999999
"My Woman, My Everything (feat. Wandecoal)",57,233717,0.0438,0.902,0.845,0.0,11,0.0867,-2.695,1,0.0644,112.005,4,0.625
Collide,52,187149,0.617,0.5920000000000001,0.5329999999999999,0.0116,4,0.0588,-9.749,1,0.0338,96.365,4,0.206
missed calls pt. 1,40,102791,0.639,0.7170000000000001,0.211,0.00763,1,0.262,-15.842,1,0.377,86.79299999999999,4,0.193
Hit the Road Jack,19,119840,0.539,0.731,0.606,0.0,8,0.418,-8.092,0,0.0735,170.831,4,0.964
Electricity (with Dua Lipa),94,238173,0.0104,0.588,0.67,3.33e-06,0,0.3379999999999999,-6.439,1,0.0473,118.159,4,0.505
Love Myself,14,218773,0.0032,0.616,0.768,0.0,0,0.427,-6.714,0,0.0781,122.91,4,0.322
Without Me,92,201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999
Firework,74,227880,0.139,0.638,0.826,0.0,8,0.0803,-4.968,1,0.0479,124.072,4,0.649
Corazon Culpable,50,361093,0.34,0.7170000000000001,0.5,2.04e-06,4,0.0241,-9.848,0,0.0506,80.869,4,0.87
In The Meantime,62,299506,0.083,0.2689999999999999,0.895,0.00266,9,0.153,-6.382000000000001,1,0.118,168.479,4,0.16
Womp Womp,72,226533,0.066,0.877,0.5579999999999999,0.0,1,0.0745,-4.896,1,0.342,157.02700000000002,4,0.493
Hey Ya! - Radio Mix / Club Mix,75,235213,0.0588,0.7190000000000001,0.967,0.000249,0,0.206,-2.435,1,0.0552,79.505,4,0.964
El Préstamo,39,219396,0.176,0.794,0.735,0.0,5,0.118,-3.412,0,0.0757,94.017,4,0.777
Ambitionz Az A Ridah,34,278386,0.00286,0.787,0.902,0.000325,2,0.0792,-6.562,1,0.271,87.21799999999999,4,0.77
McDonalds Rich,40,172705,0.0921,0.8540000000000001,0.805,5.18e-05,1,0.114,-5.796,1,0.24,156.011,4,0.8140000000000001
Moln,41,245411,0.504,0.211,0.372,0.00446,7,0.113,-12.918,1,0.0417,167.574,4,0.159
Roads,40,234680,0.000495,0.523,0.823,0.0,2,0.371,-5.597,0,0.0335,131.888,4,0.501
No xan,35,195576,0.434,0.611,0.8079999999999999,0.0,0,0.0834,-4.275,0,0.449,130.164,4,0.28
In the Name of Love,83,195706,0.109,0.501,0.519,0.0,4,0.4539999999999999,-5.88,0,0.0409,133.99,4,0.168
You Go Down Smooth,9,209399,0.0642,0.31,0.794,2.35e-05,4,0.178,-4.87,1,0.0831,189.18400000000003,4,0.284
Loneliness - Radio Cut,52,228653,0.0343,0.629,0.914,0.531,6,0.095,-7.343999999999999,0,0.0382,131.961,4,0.7240000000000001
Dangerous World (feat. Travis Scott & YG),72,165123,0.0735,0.812,0.586,0.0,4,0.106,-6.505,0,0.0654,100.062,4,0.3229999999999999
Beggin',13,215786,0.027,0.7070000000000001,0.7759999999999999,0.0,2,0.0462,-5.247999999999999,0,0.0712,128.953,4,0.4379999999999999
Swervo,58,192054,0.0113,0.7070000000000001,0.82,0.0,2,0.841,-5.952999999999999,1,0.231,140.071,4,0.5660000000000001
Quiero Saber,52,166253,0.00245,0.695,0.818,3.36e-06,6,0.305,-5.532,0,0.0482,102.976,4,0.599
Take Good Care Of My Baby - 1990 Remastered,61,150866,0.698,0.491,0.431,0.0,1,0.124,-12.257,1,0.0609,82.443,4,0.6609999999999999
Symphony - Recorded at Spotify Studios NYC,49,212792,0.7090000000000001,0.648,0.474,8.15e-06,3,0.0914,-7.175,0,0.0816,77.098,4,0.4639999999999999
Don't Be Angry,38,143800,0.742,0.37,0.606,0.0015,0,0.1989999999999999,-6.527,1,0.0374,163.967,4,0.956
"God O.D., Pt.1",31,318920,0.00198,0.812,0.7829999999999999,0.00458,7,0.374,-6.3,1,0.131,114.324,4,0.5920000000000001
The Come Up,12,183768,0.0518,0.885,0.395,3.98e-05,0,0.156,-6.952999999999999,1,0.384,145.83100000000002,4,0.422
Let Me Hold You (Turn Me On),18,162425,0.0992,0.6809999999999999,0.774,0.0,1,0.35,-3.167,0,0.0787,102.924,4,0.267
Walrus,50,190986,0.301,0.611,0.6659999999999999,0.121,6,0.122,-6.777,1,0.0631,175.91099999999997,4,0.8540000000000001
Fruta Fresca,60,233093,0.226,0.515,0.878,0.0,9,0.316,-8.846,0,0.149,119.974,4,0.732
RideOut,54,79024,0.915,0.78,0.327,0.6890000000000001,10,0.1119999999999999,-8.763,1,0.136,82.027,4,0.3879999999999999
One In A Million,53,214989,0.000299,0.613,0.813,7.509999999999998e-05,11,0.0914,-4.954,0,0.0331,130.009,4,0.846
Put Your Hands Where My Eyes Could See,65,194293,0.00864,0.906,0.623,4.19e-06,1,0.0753,-6.711,0,0.303,99.498,4,0.715
Thank You,54,206866,0.495,0.856,0.213,0.0223,9,0.107,-11.981,1,0.1,81.999,4,0.206
Old Pine,72,328506,0.45,0.401,0.364,0.0503,5,0.162,-10.836,1,0.033,129.56799999999998,4,0.2239999999999999
Mona Lisa (feat. Kendrick Lamar),92,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.1689999999999999,122.078,4,0.49
It Wasn't God Who Made Honky Tonk Angels,34,150933,0.701,0.565,0.23,0.0,9,0.346,-9.772,1,0.0284,137.81,4,0.792
On my Radio,46,185199,0.0493,0.7829999999999999,0.706,0.0617,7,0.158,-7.544,1,0.0434,141.02100000000002,4,0.96
Ela Partiu,36,255600,0.444,0.579,0.617,4.31e-06,2,0.143,-7.586,0,0.0458,80.439,4,0.718
Get What You Give,60,219173,0.0143,0.626,0.748,0.0,1,0.123,-5.899,1,0.0345,121.067,4,0.223
Unwind,20,234997,0.305,0.813,0.35,0.0308,6,0.0951,-7.566,0,0.0424,123.979,4,0.405
Shot Down,75,207106,0.893,0.767,0.512,0.000223,6,0.103,-6.777,1,0.0591,123.921,4,0.489
Don't Look Back in Anger,59,287826,0.0303,0.349,0.912,8.03e-06,0,0.12,-3.603,1,0.0692,164.00099999999998,4,0.2239999999999999
emerald,5,154074,0.368,0.7759999999999999,0.171,0.87,3,0.111,-12.828,0,0.0897,81.137,4,0.0764
TOOTIMETOOTIMETOOTIME,77,208741,0.166,0.662,0.8270000000000001,0.0165,8,0.086,-5.891,1,0.0624,115.014,4,0.477
Beautiful (feat. Camila Cabello),94,180000,0.346,0.638,0.7170000000000001,0.0,2,0.105,-4.722,1,0.0337,100.027,4,0.249
Dangerous (feat. Jeremih and PnB Rock),77,234589,0.0581,0.763,0.441,0.0,0,0.0458,-8.211,1,0.256,86.09299999999999,4,0.5379999999999999
Tokyo - Vampires & Wolves,50,225526,0.000913,0.457,0.911,0.0,0,0.37,-5.52,1,0.075,146.394,4,0.5720000000000001
Arthur's Theme (Best That You Can Do) - Remastered Version,69,234493,0.1689999999999999,0.526,0.515,0.000816,9,0.181,-11.169,1,0.0389,136.543,4,0.518
Suga Suga,73,239026,0.657,0.701,0.75,3.13e-06,5,0.0845,-3.1910000000000003,0,0.2739999999999999,82.531,4,0.515
Uh Huh!,34,179303,0.0156,0.639,0.5820000000000001,0.0,2,0.0421,-8.702,1,0.142,195.951,4,0.591
Bordi Az Yadam,32,302480,0.899,0.3329999999999999,0.347,0.0,4,0.621,-10.987,0,0.0301,135.651,4,0.52
Cowboy,62,188218,0.3389999999999999,0.6409999999999999,0.841,0.0,4,0.248,-3.916,0,0.115,76.957,4,0.523
Miss Independent,70,232000,0.522,0.6729999999999999,0.6829999999999999,0.0,1,0.235,-5.693,1,0.115,171.86,4,0.713
The Perfect Way to Fall Apart,42,249000,1.88e-05,0.547,0.857,0.0356,1,0.161,-4.001,1,0.0324,106.008,4,0.287
Irony,69,208260,0.256,0.389,0.479,0.0,5,0.124,-8.029,1,0.0438,152.309,4,0.301
Right There,57,247080,0.115,0.605,0.838,0.0,7,0.113,-3.084,1,0.125,156.066,4,0.5329999999999999
White Dress,46,223286,0.00467,0.6409999999999999,0.833,0.0,4,0.352,-4.597,0,0.108,130.005,4,0.135
The Ketchup Song (Asereje) - Spanglish Version,9,214320,0.0391,0.607,0.928,0.0,6,0.0929,-7.55,1,0.105,184.802,4,0.904
Pumped Up Kicks,84,239600,0.145,0.733,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965
What's Good,61,216875,0.935,0.542,0.0957,6.4e-06,8,0.182,-14.518,0,0.0404,134.739,4,0.259
The Girl From Ipanema - Stereo Version,50,325506,0.888,0.66,0.124,0.0007639999999999,5,0.111,-19.2,0,0.0496,129.91899999999998,4,0.362
Better Now,95,231266,0.354,0.68,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374
Porqué Te Vas?,59,201160,0.427,0.612,0.4579999999999999,8.41e-06,0,0.103,-11.086,0,0.069,172.516,4,0.961
Everything's A Joke,43,142815,0.34,0.624,0.5660000000000001,0.0,8,0.103,-7.763,0,0.1159999999999999,131.032,4,0.358
We Don't Care,81,207429,0.0316,0.423,0.857,0.0,10,0.0555,-3.4410000000000003,0,0.275,180.01,4,0.655
One Last Time,81,197266,0.093,0.628,0.593,1.65e-06,8,0.096,-5.0360000000000005,1,0.0323,125.026,4,0.104
Loyal,75,264946,0.0228,0.845,0.506,1.03e-06,1,0.0879,-5.971,1,0.0409,99.051,4,0.647
Just A Girl,27,208400,0.0799,0.6409999999999999,0.914,6.54e-05,2,0.132,-4.798,1,0.05,107.996,4,0.723
Wild Horses,53,189346,0.261,0.718,0.57,0.0,8,0.136,-4.9910000000000005,1,0.0311,140.036,4,0.2289999999999999
Ways To Go,66,215520,0.0033799999999999,0.5770000000000001,0.8270000000000001,0.000647,7,0.26,-7.54,1,0.0365,101.031,4,0.179
Just Wanna Love You (feat. J. Balvin),73,199230,0.0557,0.687,0.7659999999999999,0.00107,11,0.146,-6.08,1,0.054,94.973,4,0.303
I Am Who They Say I Am (feat. Kevin Gates and Quando Rondo),64,200170,0.21,0.722,0.88,0.0,4,0.324,-3.989,0,0.24,92.024,4,0.79
You To Me Are Everything,52,213174,0.286,0.5529999999999999,0.825,0.0,0,0.314,-4.328,1,0.0603,101.657,4,0.897
Un verano en Nueva York,57,298515,0.6729999999999999,0.557,0.65,0.122,7,0.286,-8.897,1,0.0424,106.1,4,0.965
NIGHT OWL,48,226687,0.5429999999999999,0.402,0.7859999999999999,0.0,3,0.645,-4.013,1,0.268,79.866,4,0.862
Sentimiento De Amor,42,203080,0.051,0.959,0.603,0.0,7,0.253,-5.327000000000001,1,0.0559999999999999,129.918,4,0.966
Cadela,65,254973,0.321,0.5589999999999999,0.7070000000000001,0.0,7,0.0773,-3.699,1,0.259,89.20700000000001,5,0.7929999999999999
The Fightin' Side Of Me,33,169346,0.368,0.754,0.497,0.0,4,0.193,-11.14,1,0.039,95.502,4,0.789
Nappy Heads - Remix,59,322066,0.1369999999999999,0.774,0.456,6.879999999999999e-05,1,0.109,-16.027,1,0.326,97.109,4,0.642
Louder,57,195483,0.0157,0.74,0.7340000000000001,5.4600000000000006e-05,11,0.0757,-6.309,0,0.0455,124.096,4,0.49
Dark Days - Sofi Tukker Remix,49,257573,0.128,0.604,0.917,0.574,4,0.0554,-5.443,0,0.0346,120.999,4,0.439
Cao Cao Mani Picao,29,227760,0.4529999999999999,0.726,0.833,0.00467,7,0.1689999999999999,-6.694,0,0.0527,98.89,4,0.969
Bring The Noise,8,226040,0.0724,0.787,0.8290000000000001,0.0,7,0.0741,-12.218,1,0.25,110.182,4,0.7979999999999999
Had To Hear,0,290826,0.159,0.5670000000000001,0.762,0.826,7,0.144,-7.471,1,0.0312,125.713,4,0.4579999999999999
Self Esteem,71,257826,0.0204,0.488,0.862,0.0,0,0.359,-7.595,1,0.0476,104.56,4,0.706
Casa latina,39,390959,0.0114,0.573,0.8109999999999999,0.00155,0,0.166,-6.861000000000001,0,0.0292,110.978,4,0.7390000000000001
Poison,67,261853,0.00216,0.8290000000000001,0.573,0.00432,6,0.612,-10.316,0,0.2239999999999999,111.848,4,0.8029999999999999
Rest Easy,51,137195,0.8440000000000001,0.42,0.0881,0.214,4,0.151,-12.717,1,0.293,211.644,3,0.636
Payaso,2,196226,0.764,0.765,0.498,1.39e-05,9,0.139,-7.292999999999999,1,0.0279999999999999,92.024,4,0.51
Yo Soy Tu Maestro,57,276813,0.1889999999999999,0.8190000000000001,0.546,0.0,5,0.131,-8.095,0,0.057,155.034,4,0.888
Lie,52,247320,0.887,0.423,0.375,0.8370000000000001,11,0.106,-12.984000000000002,0,0.0634,129.778,4,0.157
"Welcome to the Party (with Lil Pump, Juicy J, Famous Dex, & French Montana) - Remix",65,182826,0.0829,0.693,0.893,0.0,2,0.0921,-0.257,1,0.15,171.97099999999998,4,0.515
Beige,43,180000,0.487,0.662,0.514,0.0001189999999999,0,0.108,-9.517,0,0.0454,99.063,4,0.121
Soul of the Night,39,158674,0.00981,0.586,0.726,2.36e-05,0,0.131,-7.058,1,0.0279,89.959,4,0.346
Echo - Recorded at Spotify Studios NYC,58,211688,0.958,0.512,0.368,0.0157,7,0.0613,-12.328,1,0.0425,181.676,4,0.612
Burn Your World,36,235966,3.61e-06,0.361,0.95,0.00366,8,0.253,-3.862,1,0.06,148.034,4,0.187
La Avispa,47,266480,0.483,0.939,0.579,0.0,2,0.102,-5.089,0,0.0376,128.046,4,0.8170000000000001
Wait (The Whisper Song),62,179160,0.00112,0.933,0.513,0.00248,7,0.107,-13.203,1,0.347,102.017,4,0.595
Dirrty (feat. Redman),72,298853,0.107,0.64,0.889,0.0,2,0.3389999999999999,-3.073,1,0.322,99.931,4,0.436
Superbeast,48,220240,3.99e-05,0.493,0.937,0.611,11,0.429,-6.23,0,0.0492,154.069,4,0.35
Prayers,63,230027,0.0008029999999999,0.365,0.867,4.85e-06,9,0.0755,-5.683,0,0.0716,183.912,4,0.257
Cold Blooded,55,169183,0.307,0.77,0.688,0.026,5,0.102,-5.547000000000001,0,0.0362,114.99,4,0.51
"Ego Trippin' (12"" Version)",39,326680,0.063,0.922,0.959,1.47e-05,7,0.151,-3.542,1,0.2769999999999999,94.674,4,0.51
Climax (feat. 6lack),76,189093,0.0608,0.8290000000000001,0.362,0.0,0,0.135,-11.546,0,0.231,122.912,4,0.369
My Hero,69,260026,6.2e-05,0.374,0.927,0.000177,4,0.0575,-4.212,1,0.0652,154.047,4,0.301
Let's See What The Night Can Do,71,245186,0.27,0.392,0.423,0.0,7,0.1169999999999999,-7.813,1,0.0348,113.537,4,0.288
Drop The World,66,229226,0.0763,0.505,0.9,0.0,1,0.2019999999999999,-1.578,1,0.392,145.042,4,0.391
Seeb,24,354493,0.7909999999999999,0.371,0.569,0.0,7,0.1169999999999999,-4.641,1,0.0345,135.821,3,0.185
Necessary Death,40,173723,5.94e-06,0.172,0.952,0.392,0,0.432,-4.052,1,0.0635,143.44899999999998,4,0.184
Bitter Pill,4,239988,0.0964,0.5429999999999999,0.634,0.0,1,0.126,-6.749,0,0.0307,128.124,4,0.306
When You Love Someone,79,216373,0.248,0.675,0.444,0.0,7,0.0531,-6.067,1,0.0279999999999999,125.884,4,0.356
Nasty's World,51,238840,0.0896,0.665,0.612,0.0,10,0.22,-7.14,0,0.496,84.005,4,0.3
What I Know Now (feat. Wiz Khalifa),67,180853,0.0812,0.615,0.698,1.17e-06,6,0.18,-3.212,1,0.0485,80.024,4,0.437
Hot N Cold,69,220226,7.950000000000001e-05,0.706,0.841,0.0,7,0.0688,-3.956,1,0.0418,132.032,4,0.861
Lovesick Blues - Single Version,36,165240,0.952,0.764,0.22,2.16e-06,0,0.161,-13.095999999999998,1,0.0544,126.164,4,0.688
Fever,63,246306,0.0037799999999999,0.609,0.674,0.000302,9,0.129,-6.506,0,0.0355,127.541,4,0.743
One Flow,42,165459,0.0166,0.595,0.919,0.0,2,0.0996,-4.754,1,0.364,174.239,5,0.495
A Casual Look,36,147563,0.6990000000000001,0.356,0.483,0.0,7,0.191,-6.153,0,0.0542,204.968,3,0.66
Mexico,53,246413,0.964,0.5579999999999999,0.1169999999999999,0.000686,5,0.0847,-16.958,1,0.0345,131.847,4,0.174
Coat of Many Colors,54,183666,0.93,0.624,0.257,7.56e-05,5,0.138,-13.341,1,0.0444,85.617,4,0.6809999999999999
Yeezy,76,261904,0.5329999999999999,0.757,0.757,0.0,8,0.0927,-4.956,1,0.209,126.01,4,0.5529999999999999
No Sugar in My Coffee,8,209785,0.581,0.6970000000000001,0.6509999999999999,3.72e-06,8,0.12,-5.212000000000001,1,0.111,84.98299999999999,4,0.39
Like U,46,220216,0.294,0.634,0.246,0.0413,9,0.0922,-14.002,1,0.0628,171.83599999999998,4,0.154
